ABORT_PENALTY,CC_ALG,COMPILE_ONLY,LATCH,NDEBUG,OUTPUT_TO_FILE,READ_PERC,SYNTHETIC_YCSB,THREAD_CNT,UNSET_NUMA,WARMUP_NO_WAIT,WORKLOAD,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,unwarmed_up_commit_latency,unwarmed_up_txn_cnt,user_abort_cnt,wait_cnt,warmed_up_commit_latency,warmed_up_txn_cnt
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,8,false,true,YCSB,2.0, 267788, 0, 0, 0, 0, 32740,0,0,0,0, 309385, 0, 0, 0, 18.8806,25910.6, 16.8785, 0.950484, 0, 0, 0, 0, 0.0324003, 0.263093, 15.0336, 0, 0, 0, 0, 0, 0, 0, 61151, 0, 0, 0, 0, 0, 32740, 61151
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,4,false,true,YCSB,0.9, 5869, 0, 0, 0, 0, 15405,0,0,0,0, 18986, 0, 0, 0, 0.701319,210769, 0.132012, 0.019972, 0, 0, 0, 0, 0.0149581, 0.168605, 0.314231, 0, 0, 0, 0, 0, 0, 0, 36954, 0, 16175, 50, 0, 0, 15404, 36904
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,4,false,true,YCSB,0.999, 17930, 0, 0, 0, 0, 23510,0,0,0,0, 40544, 0, 0, 0, 1.59342,98738.8, 0.66869, 0.0498736, 0, 0, 0, 0, 0.0248089, 0.216442, 0.987858, 0, 0, 0, 0, 0, 0, 0, 39333, 0, 25012, 8, 0, 0, 23509, 39325
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,4,false,true,YCSB,1.3, 40712, 0, 0, 0, 0, 24020,0,0,0,0, 106678, 0, 0, 0, 2.86912,37508.4, 2.22288, 0.118199, 0, 0, 0, 0, 0.0146299, 0.121192, 2.27225, 0, 0, 0, 0, 0, 0, 0, 26904, 0, 14982, 2, 0, 0, 24020, 26902
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,4,false,true,YCSB,1.5, 41873, 0, 0, 0, 0, 22799,0,0,0,0, 96200, 0, 0, 0, 2.89536,41640.4, 2.20815, 0.116818, 0, 0, 0, 0, 0.0171348, 0.108424, 2.32871, 0, 0, 0, 0, 0, 0, 0, 30141, 0, 43769, 1, 0, 0, 22799, 30140
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,4,false,true,YCSB,2.0, 29078, 0, 0, 0, 0, 21170,0,0,0,0, 99329, 0, 0, 0, 2.03485,40309.5, 1.60074, 0.0973813, 0, 0, 0, 0, 0.0108308, 0.0697776, 1.61611, 0, 0, 0, 0, 0, 0, 0, 20506, 0, 14833, 5, 0, 0, 21171, 20501
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,2,false,true,YCSB,0.9, 1309, 0, 0, 0, 0, 13084,0,0,0,0, 14349, 0, 0, 0, 0.277354,139425, 0.0243613, 0.00875408, 0, 0, 0, 0, 0.00604773, 0.104177, 0.0703611, 0, 0, 0, 0, 0, 0, 0, 19335, 0, 15827, 69, 0, 0, 13074, 19266
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,2,false,true,YCSB,0.999, 2972, 0, 0, 0, 0, 14956,0,0,0,0, 19435, 0, 0, 0, 0.367265,102939, 0.084546, 0.0114885, 0, 0, 0, 0, 0.0124939, 0.0924761, 0.160655, 0, 0, 0, 0, 0, 0, 0, 18903, 0, 20037, 21, 0, 0, 14950, 18882
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,2,false,true,YCSB,1.3, 8813, 0, 0, 0, 0, 16581,0,0,0,0, 37720, 0, 0, 0, 0.732306,53057.1, 0.410181, 0.0359369, 0, 0, 0, 0, 0.0133788, 0.0810058, 0.493182, 0, 0, 0, 0, 0, 0, 0, 19427, 0, 25403, 1, 0, 0, 16580, 19426
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,2,false,true,YCSB,1.5, 10109, 0, 0, 0, 0, 17266,0,0,0,0, 43178, 0, 0, 0, 0.794162,46350.7, 0.476366, 0.0424778, 0, 0, 0, 0, 0.0103176, 0.0662157, 0.565409, 0, 0, 0, 0, 0, 0, 0, 18405, 0, 11846, 3, 0, 0, 17267, 18402
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,2,false,true,YCSB,2.0, 10593, 0, 0, 0, 0, 15417,0,0,0,0, 41065, 0, 0, 0, 0.794051,48752.6, 0.495637, 0.0473961, 0, 0, 0, 0, 0.00790211, 0.0547707, 0.581288, 0, 0, 0, 0, 0, 0, 0, 19356, 0, 20032, 1, 0, 0, 15416, 19355
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,1,false,true,YCSB,0.9, 0, 0, 0, 0, 0, 8013,0,0,0,0, 8013, 0, 0, 0, 0.0801331,124792, 0, 0.00109017, 0, 0, 0, 0, 0.00262119, 0.0240569, 0.000182749, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 8013, 10000, 0, 0, 0, 0
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,1,false,true,YCSB,0.999, 0, 0, 0, 0, 0, 6032,0,0,0,0, 6032, 0, 0, 0, 0.0603295,165756, 0, 0.00112942, 0, 0, 0, 0, 0.00253367, 0.0178711, 0.000184843, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 6032, 10000, 0, 0, 0, 0
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,1,false,true,YCSB,1.3, 0, 0, 0, 0, 0, 2468,0,0,0,0, 2468, 0, 0, 0, 0.0246842,405118, 0, 0.00106698, 0, 0, 0, 0, 0.00240855, 0.00765138, 0.000181027, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 2468, 10000, 0, 0, 0, 0
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,1,false,true,YCSB,1.5, 0, 0, 0, 0, 0, 1766,0,0,0,0, 1766, 0, 0, 0, 0.017668,565995, 0, 0.00105916, 0, 0, 0, 0, 0.00222143, 0.00524538, 0.000181268, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 1766, 10000, 0, 0, 0, 0
10000,NO_WAIT,false,LH_MCSLOCK,true,true,0.5,false,1,false,true,YCSB,2.0, 0, 0, 0, 0, 0, 1461,0,0,0,0, 1461, 0, 0, 0, 0.0146167,684147, 0, 0.00104947, 0, 0, 0, 0, 0.00221192, 0.00425052, 0.000181347, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 1461, 10000, 0, 0, 0, 0
